,entryOwnerText_l
8888,"[('dolfin', 100), ('de', 100), ('donÃ\xa0 dalle rose', 49)]"
8889,"[('emo', 100), ('zuanne', 100), ('procuratia', 58)]"
8890,"[('zon', 100), ('giovannino', 82), ('giovannelli', 70)]"
8891,"[('emo', 100), ('zuanne', 100), ('procuratia', 58)]"
8892,"[('zon', 100), ('giovannino', 82), ('giovannelli', 70)]"
8893,"[('emo', 100), ('giovannino', 55), ('procuratia', 48)]"
8894,"[('zon', 100), ('giovannino', 82), ('giovannelli', 70)]"
8895,"[('ferro', 100), ('saetta', 55), ('spattafora', 54)]"
8896,"[('ferro', 100), ('saetta', 55), ('spattafora', 54)]"
8897,"[('duodo', 100), ('caliari fantinelli', 53), ('cavalieri', 45)]"
8898,"[('tron', 100), ('zuanne', 100), ('francesconi', 47)]"
8899,"[('venier', 100), ('zuanne', 100), ('antonini', 55)]"
8900,"[('paresini', 48), ('parisini', 48), ('verdolini', 47)]"
8901,"[('paresini', 48), ('parisini', 48), ('verdolini', 47)]"
8902,"[('paresini', 48), ('parisini', 48), ('verdolini', 47)]"
8903,"[('paresini', 48), ('parisini', 48), ('verdolini', 47)]"
8904,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8905,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8906,"[('contarini', 100), ('carosi-cattarini', 50), ('contarin', 50)]"
8907,"[('da mula', 100), ('da', 100), ('mula', 100)]"
8908,"[('marchesini', 100), ('contarini', 56), ('settimini', 56)]"
8909,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8910,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8911,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8912,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8913,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8914,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8915,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8916,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8917,"[('da mula', 100), ('da', 100), ('mula', 100)]"
8918,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8919,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8920,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8921,"[('contarini', 100), ('contarin', 52), ('cornioli', 52)]"
8922,"[('milioni', 54), ('bonincontro', 53), ('domenichini', 53)]"
8923,"[('milioni', 54), ('bonincontro', 53), ('domenichini', 53)]"
8924,"[('milioni', 54), ('bonincontro', 53), ('domenichini', 53)]"
8925,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8926,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8927,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8928,"[('pievano', 100), ('schievano', 75), ('pianigo', 71)]"
8929,"[('foscarini', 100), ('foscarino', 50), ('foscarin', 46)]"
8930,"[('venier', 100), ('de', 100), ('bastian', 100)]"
8931,"[('erizzo', 100), ('zuanne', 100), ('rizzo patarol', 53)]"
8932,"[('mocenigo', 100), ('antonini', 55), ('santonini', 53)]"
8933,"[('antonini', 55), ('santonini', 53), ('dondiorologio', 53)]"
8934,"[('venier', 100), ('de', 100), ('de luca', 44)]"
8935,"[('venier', 100), ('francesconi', 61), ('francescheti', 54)]"
8936,"[('venier', 100), ('francesconi', 61), ('francescheti', 54)]"
8937,"[('michiel', 100), ('priuli', 100), ('zuanne', 100)]"
8938,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8939,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8940,"[('capitolo', 100), ('di', 100), ('benedetti', 56)]"
8941,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8942,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8943,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8944,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8945,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8946,"[('basadonna', 67), ('badoaro', 64), ('savonieri', 58)]"
8947,"[('pesaro', 100), ('marin', 100), ('de quadraginta', 50)]"
8948,"[('rossi', 100), ('dal', 100), ('dal corno', 50)]"
8949,"[('pesaro', 100), ('marin', 100), ('de quadraginta', 50)]"
8950,"[('pesaro', 100), ('marin', 100), ('de quadraginta', 50)]"
8951,"[('pesaro', 100), ('marin', 100), ('de quadraginta', 50)]"
8952,"[('bernardo', 100), ('marin', 100), ('bernardini', 75)]"
8953,"[('contarini', 100), ('da mula', 100), ('da', 100)]"
8954,"[('andreato', 73), ('grossato', 64), ('pressato', 64)]"
8955,"[('andreato', 73), ('grossato', 64), ('pressato', 64)]"
8956,"[('contarini', 100), ('da mula', 100), ('da', 100)]"
8957,"[('venier', 100), ('renier', 63), ('rigoni', 63)]"
8958,"[('venier', 100), ('francesconi', 81), ('francescheti', 71)]"
8959,"[('foscarini', 100), ('foscarino', 50), ('foscarin', 46)]"
8960,"[('de', 100), ('bassi', 100), ('basido', 57)]"
8961,"[('foscarini', 100), ('foscarino', 50), ('foscarin', 46)]"
8962,"[('codognola', 100), ('codognato', 62), ('cristofoli', 60)]"
8963,"[('tiepolo', 100), ('tiepollo', 67), ('nicoletti', 64)]"
8964,"[('codognola', 100), ('codognato', 62), ('cristofoli', 60)]"
8965,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8966,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8967,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8968,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8969,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8970,"[('tiepolo', 100), ('antoniassi', 53), ('toniolo', 52)]"
8971,"[('girolamo', 100), ('di', 100), ('di zrin', 44)]"
8972,"[('girolamo', 100), ('di', 100), ('di zrin', 44)]"
8973,"[('girolamo', 100), ('de', 100), ('de luca', 44)]"
8974,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8975,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8976,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8977,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8978,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8979,"[('morosini', 100), ('zuanne', 100), ('fradellini', 50)]"
8980,"[('zuanne', 100), ('fradellini', 50), ('fratello', 47)]"
8981,"[('mocenigo', 100), ('antonini', 55), ('santonini', 53)]"
8982,"[('mocenigo', 100), ('antonini', 55), ('santonini', 53)]"
8983,"[('mocenigo', 100), ('antonini', 55), ('santonini', 53)]"
8984,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
8985,"[('gritti', 100), ('carlo', 100), ('di', 100)]"
8986,"[('gritti', 100), ('carlo', 100), ('carlotti', 80)]"
8987,"[('gradenigo', 100), ('fratello', 100), ('di', 100)]"
8988,"[('anna', 100), ('mondini', 100), ('cardinali', 36)]"
8989,"[('fratello', 100), ('gradenigo', 49), ('ghenisaghero', 45)]"
8990,"[('bembo', 100), ('tommasini-degna', 36), ('ambelicopolo', 35)]"
8991,"[('fratello', 100), ('di', 100), ('di zrin', 44)]"
8992,"[('fratello', 100), ('gradenigo', 49), ('ghenisaghero', 45)]"
8993,"[('fratello', 100), ('gradenigo', 49), ('ghenisaghero', 45)]"
8994,"[('fratello', 100), ('gradenigo', 49), ('ghenisaghero', 45)]"
8995,"[('gradenigo', 49), ('fradellini', 47), ('tagliapietra', 45)]"
8996,"[('morosini', 100), ('girolamo', 100), ('di', 100)]"
8997,"[('morosini', 100), ('girolamo', 100), ('di', 100)]"
8998,"[('morosini', 100), ('girolamo', 100), ('de', 100)]"
8999,"[('morosini', 100), ('girolamo', 100), ('de', 100)]"
9000,"[('morosini', 100), ('girolamo', 100), ('de', 100)]"
9001,"[('pesaro', 100), ('da', 100), ('da fin', 50)]"
9002,"[('morosini', 100), ('girolamo', 100), ('morosinii', 62)]"
9003,"[('morosini', 100), ('girolamo', 100), ('morosinii', 62)]"
9004,"[('manzoni', 100), ('morosini', 100), ('girolamo', 100)]"
9005,"[('de', 100), ('dalla', 100), ('del', 100)]"
9006,"[('bavella', 100), ('zuanne', 100), ('balanzani', 61)]"
9007,"[('calegarini', 55), ('calegari', 52), ('carosi-cattarini', 51)]"
9008,"[('correggio', 100), ('corregio', 67), ('coreggio', 67)]"
9009,"[('morosini', 100), ('girolamo', 100), ('morosinii', 62)]"
9010,"[('fratello', 100), ('lioni', 100), ('giovannino', 44)]"
9011,"[('semitecolo', 67), ('semitecoli', 60), ('simitecolo', 60)]"
9012,"[('carlo', 100), ('grattarol dalle navi', 37), ('caliari fantinelli', 35)]"
9013,"[('de', 100), ('dalla', 100), ('fraterna', 100)]"
9014,"[('del', 100), ('del torso', 50), ('carosi-cattarini', 16)]"
9015,"[('carlo', 100), ('caliari fantinelli', 46), ('coratelli', 46)]"
9016,"[('da', 100), ('terzi', 100), ('da fin', 50)]"
9017,"[('terzi', 100), ('marchesati', 60), ('marchesi', 57)]"
9018,"[('terzi', 100), ('marchesati', 60), ('marchesi', 57)]"
9019,"[('pisani', 100), ('sansovino', 61), ('pianigo', 57)]"
9020,"[('pisani', 100), ('sansovino', 55), ('ivanovich', 48)]"
9021,"[('pisani', 100), ('de', 100), ('sansovino', 46)]"
9022,"[('terzo', 100), ('di', 100), ('di zrin', 44)]"
9023,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9024,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9025,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9026,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9027,"[('di', 100), ('di zrin', 44), ('iarca degli uberti', 41)]"
9028,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9029,"[('terzo', 100), ('di', 100), ('di zrin', 44)]"
9030,"[('terzo', 100), ('di', 100), ('di zrin', 44)]"
9031,"[('di', 100), ('iarca degli uberti', 47), ('maraspini', 47)]"
9032,"[('di', 100), ('iarca degli uberti', 47), ('maraspini', 47)]"
9033,"[('di', 100), ('iarca degli uberti', 47), ('maraspini', 47)]"
9034,"[('venier', 100), ('girolamo', 100), ('di', 100)]"
9035,"[('venier', 100), ('girolamo', 100), ('campo in collo', 49)]"
9036,"[('diedo', 100), ('di', 100), ('di zrin', 44)]"
9037,"[('bembo', 100), ('tommasini-degna', 36), ('ambelicopolo', 35)]"
9038,"[('bembo', 100), ('castriotto', 52), ('serafin', 50)]"
9039,"[('zorzi', 100), ('zuanne', 100), ('di zorzi', 77)]"
9040,"[('minelli', 100), ('mellini', 50), ('domenichini', 50)]"
9041,"[('diedo', 100), ('di', 100), ('di zrin', 44)]"
9042,"[('bembo', 100), ('rompiasi', 48), ('maistrorso', 46)]"
9043,"[('bembo', 100), ('frattina', 100), ('terracina', 52)]"
9044,"[('bembo', 100), ('carlo', 100), ('baroncelli', 49)]"
9045,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
9046,"[('barbarigo', 100), ('barbaria', 53), ('barbarico', 52)]"
9047,"[('barbarigo', 100), ('barbaria', 53), ('barbarico', 52)]"
9048,"[('cavalli', 100), ('duodo', 100), ('cavalieri', 48)]"
9049,"[('bembo', 100), ('rompiasi', 48), ('maistrorso', 46)]"
9050,"[('di', 100), ('di zrin', 44), ('di pichi', 40)]"
9051,"[('gritti', 100), ('di', 100), ('bonfandini gritti', 52)]"
9052,"[('gritti', 100), ('di', 100), ('bonfandini gritti', 52)]"
9053,"[('marcello', 100), ('di', 100), ('di zrin', 44)]"
9054,"[('morosini', 100), ('di', 100), ('marin', 100)]"
9055,"[('morosini', 100), ('gasparoni', 62), ('morosinii', 62)]"
9056,"[('duodo', 100), ('fratello', 100), ('caliari fantinelli', 46)]"
9057,"[('duodo', 100), ('piero', 100), ('di', 100)]"
9058,"[('duodo', 100), ('piero', 100), ('di', 100)]"
9059,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
9060,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
9061,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
9062,"[('barbarigo', 100), ('di', 100), ('di zrin', 44)]"
9063,"[('donÃ\xa0', 100), ('malipiero', 100), ('di', 100)]"
9064,"[('donÃ\xa0', 100), ('malipiero', 100), ('di', 100)]"
9065,"[('pesaro', 100), ('lunarda', 67), ('resaro', 60)]"
9066,"[('contarini', 100), ('di', 100), ('di zrin', 44)]"
9067,"[('bonlini', 100), ('visentini', 70), ('leoncini', 64)]"
9068,"[('di', 100), ('ruzini', 100), ('di zrin', 44)]"
9069,"[('donÃ\xa0', 100), ('di', 100), ('don', 100)]"
9070,"[('zuccato', 100), ('recanati zucconi', 48), ('fratello', 47)]"
9071,"[('donÃ\xa0', 100), ('di', 100), ('don', 100)]"
9072,"[('ruzzini', 100), ('domenichini', 53), ('coratelli', 50)]"
9073,"[('donÃ\xa0', 100), ('di', 100), ('don', 100)]"
9074,"[('ruzzini', 100), ('domenichini', 53), ('coratelli', 50)]"
9075,"[('zuccato', 100), ('recanati zucconi', 48), ('fratello', 47)]"
9076,"[('ruzzini', 100), ('domenichini', 53), ('coratelli', 50)]"
9077,"[('ruzzini', 100), ('domenichini', 53), ('coratelli', 50)]"
9078,"[('gritti', 100), ('malipiero', 100), ('terzi', 100)]"
9079,"[('fratello', 100), ('terzo', 100), ('vendramin', 100)]"
9080,"[('terzo', 100), ('malipiero', 40), ('gasparini', 40)]"
9081,"[('gritti', 100), ('malipiero', 100), ('terzi', 100)]"
9082,"[('fratello', 100), ('terzo', 100), ('vendramin', 100)]"
9083,"[('malipiero', 100), ('terzi', 100), ('lipomano', 100)]"
9084,"[('fratello', 100), ('vendramin', 100), ('di', 100)]"
9085,"[('malipiero', 100), ('lipomano', 100), ('camposampiero', 40)]"
9086,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9087,"[('fratello', 100), ('vendramin', 100), ('carati', 100)]"
9088,"[('gritti', 100), ('malipiero', 100), ('bonfandini gritti', 52)]"
9089,"[('vendramin', 100), ('carati', 100), ('dalla frascada', 39)]"
9090,"[('gritti', 100), ('malipiero', 100), ('carati', 100)]"
9091,"[('malipiero', 100), ('lipomano', 100), ('camposampiero', 53)]"
9092,"[('vendramin', 100), ('festellini', 50), ('francesconi', 49)]"
9093,"[('malipiero', 100), ('lipomano', 100), ('camposampiero', 53)]"
9094,"[('michiel', 100), ('antonelli', 51), ('toniollo', 47)]"
9095,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9096,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9097,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9098,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9099,"[('fratello', 100), ('michiel', 100), ('antonelli', 51)]"
9100,"[('negri', 100), ('francesconi', 65), ('francescheti', 57)]"
9101,"[('zorzi', 100), ('di zorzi', 100), ('corner', 100)]"
9102,"[('angaran', 100), ('angarani', 73), ('algarotti', 61)]"
9103,"[('corner', 100), ('girolamo', 100), ('di', 100)]"
9104,"[('dalla', 100), ('dalla nave', 67), ('dalla riva', 67)]"
9105,"[('barbaro', 57), ('barbato', 57), ('barbo', 53)]"
9106,"[('eustachio', 100), ('fabricii', 38), ('fabricini', 37)]"
9107,"[('barbaro', 100), ('barbarigo', 61), ('barbarico', 61)]"
9108,"[('lin', 100), ('francesconi', 83), ('franceschini', 80)]"
9109,"[('molin', 100), ('girolamo', 100), ('di', 100)]"
9110,"[('molin', 100), ('girolamo', 100), ('di', 100)]"
9111,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9112,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9113,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9114,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9115,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9116,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9117,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9118,"[('bembo', 100), ('corner', 100), ('sanudo (candiano)', 50)]"
9119,"[('bembo', 100), ('corner', 100), ('sanudo (candiano)', 50)]"
9120,"[('mocenigo', 100), ('soranzo', 100), ('giovannino', 46)]"
9121,"[('pasqualigo', 100), ('piero', 100), ('di', 100)]"
9122,"[('fini', 100), ('girolamo', 100), ('di', 100)]"
9123,"[('fini', 100), ('girolamo', 100), ('di', 100)]"
9124,"[('fini', 100), ('girolamo', 100), ('di', 100)]"
9125,"[('barbaro', 100), ('tagliapietra', 52), ('barbieri', 52)]"
9126,"[('barbaro', 100), ('tagliapietra', 52), ('barbieri', 52)]"
9127,"[('barbaro', 100), ('tagliapietra', 52), ('barbieri', 52)]"
9128,"[('gritti', 100), ('bonfandini gritti', 65), ('grotta', 60)]"
9129,"[('di', 100), ('monastero', 100), ('catterina', 100)]"
9130,"[('grimani', 100), ('antonelli', 45), ('pantariani', 44)]"
9131,"[('grimani', 100), ('antonelli', 45), ('pantariani', 44)]"
9132,"[('grimani', 100), ('antonelli', 45), ('pantariani', 44)]"
9133,"[('barbaro', 100), ('bragadin', 100), ('pisana', 100)]"
9134,"[('marinoni', 100), ('angeloni', 70), ('angelini', 70)]"
9135,"[('martinengo', 100), ('savorgnan', 100), ('martinoli', 46)]"
9136,"[('conti', 100), ('de conti', 77), ('contini', 74)]"
9137,"[('donÃ\xa0', 100), ('don', 100), ('zuanne', 100)]"
9138,"[('grimani', 100), ('antonelli', 45), ('pantariani', 44)]"
9139,"[('grimani', 100), ('antonelli', 45), ('pantariani', 44)]"
9140,"[('chiesa', 100), ('di', 100), ('fabrica', 100)]"
9141,"[('chiesa', 100), ('di', 100), ('fabrica', 100)]"
9142,"[('chiesa', 100), ('di', 100), ('fabrica', 100)]"
9143,"[('barbaro', 100), ('tagliapietra', 52), ('barbieri', 52)]"
9144,"[('barbaro', 100), ('tagliapietra', 52), ('barbieri', 52)]"
9145,"[('bortoloti', 49), ('bortolamiello', 49), ('bortoleti', 49)]"
9146,"[('contarini', 100), ('michiel', 100), ('zuanne', 100)]"
9147,"[('contarini', 100), ('michiel', 100), ('zuanne', 100)]"
9148,"[('contarini', 100), ('michiel', 100), ('zuanne', 100)]"
9149,"[('zen', 100), ('di', 100), ('battistiol', 47)]"
9150,"[('contarini', 100), ('zio', 100), ('bonfandini gritti', 42)]"
9151,"[('girolamo', 100), ('zustiniani', 100), ('giustiniani', 55)]"
9152,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9153,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9154,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9155,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9156,"[('fratello', 100), ('girolamo', 100), ('zustiniani', 100)]"
9157,"[('girolamo', 100), ('zustiniani', 100), ('giustiniani', 55)]"
9158,"[('contarini', 100), ('zorzi', 100), ('di zorzi', 77)]"
9159,"[('contarini', 100), ('zorzi', 100), ('di zorzi', 77)]"
9160,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9161,"[('contarini', 100), ('bontremolo', 44), ('bonfandini gritti', 42)]"
9162,"[('contarini', 100), ('zorzi', 100), ('di zorzi', 77)]"
9163,"[('bortolini', 55), ('bartolini', 48), ('bertolini', 48)]"
9164,"[('piovene', 67), ('pele', 67), ('pievano', 67)]"
9165,"[('fratello', 100), ('gritti', 100), ('carlo', 100)]"
9166,"[('moroni', 100), ('francesconi', 61), ('franceschini', 54)]"
9167,"[('vendramini', 67), ('morosini', 64), ('andriani', 64)]"
9168,"[('moroni', 100), ('domenici', 70), ('domenichini', 69)]"
9169,"[('moroni', 100), ('marin', 100), ('guarinoni', 50)]"
9170,"[('moroni', 100), ('francesconi', 46), ('franceschini', 45)]"
9171,"[('michiel', 100), ('morosini', 100), ('franceschini', 52)]"
9172,"[('chiesa', 100), ('pagano', 100), ('moroni', 100)]"
9173,"[('moroni', 100), ('di', 100), ('scola', 100)]"
9174,"[('zorzi', 100), ('di zorzi', 100), ('moroni', 100)]"
9175,"[('gritti', 100), ('carlo', 100), ('di', 100)]"
9176,"[('di', 100), ('procuratia', 100), ('procurative', 60)]"
9177,"[('di', 100), ('procuratia', 100), ('di zrin', 44)]"
9178,"[('di', 100), ('dal', 100), ('dalla', 100)]"
9179,"[('di', 100), ('dalla', 100), ('procuratia', 100)]"
9180,"[('donÃ\xa0', 100), ('di', 100), ('dalla', 100)]"
9181,"[('alberti', 100), ('di', 100), ('dalla', 100)]"
9182,"[('di', 100), ('dalla', 100), ('procuratia', 100)]"
9183,"[('fini', 100), ('di', 100), ('di zrin', 44)]"
9184,"[('fini', 100), ('di', 100), ('di zrin', 44)]"
9185,"[('fini', 100), ('di', 100), ('di zrin', 44)]"
9186,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9187,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9188,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9189,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9190,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9191,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9192,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9193,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9194,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9195,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9196,"[('di', 100), ('procuratia', 100), ('procurative', 60)]"
9197,"[('di', 100), ('dalla', 100), ('procuratia', 100)]"
9198,"[('di', 100), ('dalla', 100), ('procuratia', 100)]"
9199,"[('girolamo', 100), ('di', 100), ('dalla', 100)]"
9200,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9201,"[('rocco', 100), ('di', 100), ('scola', 100)]"
9202,"[('calvi', 100), ('francesconi', 69), ('franceschi', 64)]"
9203,"[('balbi', 100), ('barbarigo', 100), ('caliari fantinelli', 37)]"
9204,"[('contarini', 100), ('bevilacqua', 100), ('del', 100)]"
9205,"[('gritti', 100), ('carlo', 100), ('di', 100)]"
9206,"[('gritti', 100), ('carlo', 100), ('bonfandini gritti', 52)]"
9207,"[('girolamo', 100), ('di', 100), ('marin', 100)]"
9208,"[('manin', 100), ('lodovici', 73), ('lodovichi', 70)]"
9209,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
9210,"[('michiel', 100), ('morosini', 100), ('cavalieri', 53)]"
