,entryTenantText_l
3225,"('zuanne', 100)"
3226,"('francesconi', 64)"
3227,"('toniato', 64)"
3228,"('francesconi', 64)"
3229,"('francesconi', 81)"
3230,"('bigaia', 71)"
3231,"('bastian', 100)"
3232,"('riario', 63)"
3233,"('luciani', 100)"
3234,"('marcolin', 73)"
3235,"('gregorino', 70)"
3236,"('gregorino', 70)"
3237,"('gregorino', 70)"
3238,"('becichemo', 64)"
3239,"('fontana', 100)"
3240,"('zuanne', 100)"
3241,"('colle', 100)"
3242,"('nani', 86)"
3243,"('michiel', 100)"
3244,"('baroni', 100)"
3245,"('morandi', 100)"
3246,"('scalfarotto', 59)"
3247,"('nani', 86)"
3248,"('bernardo', 100)"
3249,"('maschi', 100)"
3250,"('astori', 100)"
3251,"('nani', 86)"
3252,"('zuanne', 100)"
3253,"('formentini', 100)"
3254,"('alberghetti', 69)"
3255,"('martini', 100)"
3256,"('rizzetti', 64)"
3257,"('antoni', 57)"
3258,"('zanchi', 100)"
3259,"('francesconi', 74)"
3260,"('nani', 86)"
3261,"('andriani', 67)"
3262,"('clementi', 100)"
3263,"('zavelli', 100)"
3264,"('tagliapietra', 100)"
3265,"('nani', 86)"
3266,"('francesconi', 64)"
3267,"('de lorenzo', 82)"
3268,"('fabbris', 100)"
3269,"('gambaro', 63)"
3270,"('padella', 100)"
3271,"('domenici', 67)"
3272,"('domenici', 67)"
3273,"('zuanne', 100)"
3274,"('signoretti', 100)"
3275,"('zuanne', 100)"
3276,"('biasio', 100)"
3277,"('basadonna', 58)"
3278,"('alessi', 100)"
3279,"('capretta', 100)"
3280,"('capretta', 100)"
3281,"('fadiga', 100)"
3282,"('beretello', 46)"
3283,"('carosi-cattarini', 71)"
3284,"('nani', 86)"
3285,"('de', 100)"
3286,"('ferretti', 100)"
3287,"('nani', 86)"
3288,"('giacomazzi', 61)"
3289,"('girolamo', 100)"
3290,"('spangher', 100)"
3291,"('giordani', 61)"
3292,"('manzoli', 63)"
3293,"('manzoli', 63)"
3294,"('baldi', 100)"
3295,"('zuanne', 100)"
3296,"('gavazzi', 100)"
3297,"('gavazzi', 100)"
3298,"('de lorenzo', 82)"
3299,"('volpe', 100)"
3300,"('zuanne', 100)"
3301,"('nani', 86)"
3302,"('piero', 100)"
3303,"('piero', 100)"
3304,"('piero', 100)"
3305,"('dondiorologio', 51)"
3306,"('nani', 86)"
3307,"('alessandri', 100)"
3308,"('nani', 86)"
3309,"('serafin', 100)"
3310,"('cortivo', 100)"
3311,"('cortivo', 100)"
3312,"('angelini', 100)"
3313,"('bortolotti', 100)"
3314,"('santo', 100)"
3315,"('lucio', 100)"
3316,"('bortolotti', 100)"
3317,"('bortolotti', 100)"
3318,"('carrara', 100)"
3319,"('girolamo', 54)"
3320,"('zuanne', 100)"
3321,"('zuanne', 100)"
3322,"('santo', 100)"
3323,"('zen', 100)"
3324,"('agostinazzi', 59)"
3325,"('zuanne', 100)"
3326,"('rinaldo', 100)"
3327,"('de', 100)"
3328,"('andreato', 70)"
3329,"('zuanne', 100)"
3330,"('angelini', 100)"
3331,"('lucadello', 100)"
3332,"('bortoli', 100)"
3333,"('giaccometti', 74)"
3334,"('piero', 100)"
3335,"('domenici', 56)"
3336,"('giacomazzi', 77)"
3337,"('fini', 100)"
3338,"('biasio', 100)"
3339,"('martini', 100)"
3340,"('zen', 100)"
3341,"('zen', 100)"
3342,"('martini', 100)"
3343,"('de luca', 100)"
3344,"('nani', 86)"
3345,"('zorzi', 100)"
3346,"('denegato', 61)"
3347,"('antonini', 64)"
3348,"('donada', 100)"
3349,"('dente', 100)"
3350,"('nani', 86)"
3351,"('giovannelli', 59)"
3352,"('baglioni', 100)"
3353,"('nani', 86)"
3354,"('zara', 100)"
3355,"('nani', 86)"
3356,"('anselmi', 61)"
3357,"('baviera', 63)"
3358,"('santo', 100)"
3359,"('piero', 100)"
3360,"('zappa', 100)"
3361,"('stefani', 64)"
3362,"('sartori', 100)"
3363,"('domenichini', 57)"
3364,"('beltramelli', 100)"
3365,"('beltramelli', 100)"
3366,"('beltramelli', 100)"
3367,"('manuzio', 54)"
3368,"('combi', 100)"
3369,"('zanni', 100)"
3370,"('signoretti', 100)"
3371,"('tagliapietra', 100)"
3372,"('nani', 86)"
3373,"('pantariani', 62)"
3374,"('biasio', 100)"
3375,"('biasio', 100)"
3376,"('giaccometti', 61)"
3377,"('nani', 86)"
3378,"('nani', 86)"
3379,"('fagarazzi', 62)"
3380,"('gerlini', 64)"
3381,"('sommariva', 70)"
3382,"('barberini', 40)"
3383,"('minotto', 100)"
3384,"('bernardo', 100)"
3385,"('bernardo', 100)"
3386,"('bernardo', 100)"
3387,"('marcolin', 64)"
3388,"('molin', 100)"
3389,"('domenichini', 67)"
3390,"('di zrin', 60)"
3391,"('bassaglio', 61)"
3392,"('tian', 100)"
3393,"('nani', 86)"
3394,"('dal', 100)"
3395,"('chieregato', 61)"
3396,"('nani', 86)"
3397,"('galaresso', 58)"
3398,"('nani', 86)"
3399,"('compagnon', 61)"
3400,"('masser', 100)"
3401,"('nani', 86)"
3402,"('nani', 86)"
3403,"('nani', 86)"
3404,"('piero', 100)"
3405,"('bianchi', 100)"
3406,"('bastian', 100)"
3407,"('piazetta', 62)"
3408,"('valle', 100)"
3409,"('da ferrara', 82)"
3410,"('nani', 86)"
3411,"('battistiol', 67)"
3412,"('antonini', 70)"
3413,"('antonelli', 67)"
3414,"('bertolini', 100)"
3415,"('zuanne', 100)"
3416,"('benedetti', 100)"
3417,"('nicoletti', 62)"
3418,"('domenichini', 76)"
3419,"('guidoni', 100)"
3420,"('bettini', 100)"
3421,"('bernardo', 100)"
3422,"('giaccometti', 74)"
3423,"('ricci', 100)"
3424,"('ricci', 100)"
3425,"('panzani', 100)"
3426,"('donÃ\xa0', 100)"
3427,"('calbo', 100)"
3428,"('carosi-cattarini', 71)"
3429,"('piero', 100)"
3430,"('pagano', 100)"
3431,"('marconi', 100)"
3432,"('doro', 100)"
3433,"('morosini', 100)"
3434,"('milani', 100)"
3435,"('paoluzzi', 63)"
3436,"('bonaventura', 100)"
3437,"('andriani', 64)"
3438,"('nani', 86)"
3439,"('nani', 86)"
3440,"('bastian', 100)"
3441,"('gabriel', 100)"
3442,"('zanchetta', 64)"
3443,"('cherubini', 100)"
3444,"('michiel', 100)"
3445,"('antonelli', 62)"
3446,"('todeschini', 100)"
3447,"('zuanne', 100)"
3448,"('maraspini', 67)"
3449,"('dal', 100)"
3450,"('piero', 100)"
3451,"('rossi', 100)"
3452,"('dei', 100)"
3453,"('rossi', 100)"
3454,"('de', 100)"
3455,"('francesconi', 67)"
3456,"('battistini', 62)"
3457,"('dalla siega', 62)"
3458,"('de luca', 63)"
3459,"('michiel', 100)"
3460,"('zen', 100)"
3461,"('francesconi', 58)"
3462,"('corner', 100)"
3463,"('zancarolo', 64)"
3464,"('beccherini', 67)"
3465,"('palmerio', 64)"
3466,"('zuanne', 100)"
3467,"('girolamo', 61)"
3468,"('battistini', 69)"
3469,"('berti', 100)"
3470,"('antonini', 64)"
3471,"('roncalli', 100)"
3472,"('cristofoli', 50)"
3473,"('de pietra', 84)"
3474,"('antonini', 74)"
3475,"('dei', 100)"
3476,"('zane', 100)"
3477,"('albinoni', 58)"
3478,"('rossi', 100)"
3479,"('signoretti', 100)"
3480,"('zane', 100)"
3481,"('giustinian', 78)"
3482,"('dettamanina', 64)"
3483,"('fisser', 100)"
3484,"('berti', 100)"
3485,"('arcangeli', 100)"
3486,"('nani', 86)"
3487,"('rossi', 100)"
3488,"('de lorenzo', 82)"
3489,"('de', 100)"
3490,"('santo', 100)"
3491,"('compagnon', 58)"
3492,"('bonifacio', 64)"
3493,"('gobbi', 100)"
3494,"('ricciardi', 70)"
3495,"('ricciardi', 70)"
3496,"('salamon', 100)"
3497,"('bianca', 100)"
3498,"('di brenna', 61)"
3499,"('david', 100)"
3500,"('todesco', 100)"
3501,"('nani', 86)"
3502,"('nani', 86)"
3503,"('lippomano', 56)"
3504,"('nani', 86)"
3505,"('basili', 67)"
3506,"('nani', 86)"
3507,"('senatori', 63)"
3508,"('todesco', 100)"
3509,"('nani', 86)"
3510,"('nani', 86)"
3511,"('pedretti', 100)"
3512,"('de vescovis', 47)"
3513,"('nani', 86)"
3514,"('costantini', 100)"
3515,"('aron', 100)"
3516,"('coen', 100)"
3517,"('girardo', 57)"
3518,"('nani', 86)"
3519,"('marchesani', 64)"
3520,"('nani', 86)"
3521,"('andrighetti', 69)"
3522,"('salvador', 100)"
3523,"('pesaro', 100)"
3524,"('antelmi', 67)"
3525,"('salvador', 100)"
3526,"('salvador', 100)"
3527,"('forte', 100)"
3528,"('forte', 100)"
3529,"('david', 100)"
3530,"('locati', 60)"
3531,"('fano', 100)"
3532,"('salamon', 100)"
3533,"('nani', 86)"
3534,"('vitali', 100)"
3535,"('grimani', 100)"
3536,"('dalla bella', 100)"
3537,"('dalla bella', 100)"
3538,"('salamon', 100)"
3539,"('pesaro', 100)"
3540,"('barbaro', 100)"
3541,"('david', 100)"
3542,"('polarol', 54)"
3543,"('nani', 86)"
3544,"('nani', 86)"
3545,"('michiel', 45)"
3546,"('coratelli', 58)"
3547,"('bianchi', 100)"
3548,"('todesco', 100)"
3549,"('nani', 86)"
3550,"('nadal', 100)"
3551,"('pesaro', 100)"
3552,"('silva', 100)"
3553,"('levi', 100)"
3554,"('velutello', 57)"
3555,"('grattarol dalle navi', 51)"
3556,"('nani', 86)"
3557,"('di', 100)"
3558,"('moretti', 100)"
3559,"('lazaroni', 74)"
3560,"('nani', 86)"
3561,"('zecchini', 100)"
3562,"('michiel', 100)"
3563,"('curti', 100)"
3564,"('signorin', 58)"
3565,"('signorin', 58)"
3566,"('signorin', 58)"
3567,"('signorin', 58)"
3568,"('solari', 100)"
3569,"('fachi', 62)"
3570,"('fachi', 62)"
3571,"('gabriel', 100)"
3572,"('sesendoli', 67)"
3573,"('benzi zecchini', 81)"
3574,"('nani', 86)"
3575,"('nani', 86)"
3576,"('nani', 86)"
3577,"('nani', 86)"
3578,"('nani', 86)"
3579,"('nani', 86)"
3580,"('nani', 86)"
3581,"('nani', 86)"
3582,"('nani', 86)"
3583,"('alberti', 100)"
3584,"('alberti', 100)"
3585,"('alberti', 100)"
3586,"('bonfadini', 47)"
3587,"('bonfadini', 47)"
3588,"('pesaro', 100)"
3589,"('fachi', 62)"
3590,"('raffaeli', 61)"
3591,"('dies', 100)"
3592,"('aron', 100)"
3593,"('bonfadini', 64)"
3594,"('salvador', 100)"
3595,"('eustachio', 48)"
3596,"('boniol', 83)"
3597,"('nani', 86)"
3598,"('bonfadini', 64)"
3599,"('donÃ\xa0', 100)"
3600,"('coen', 100)"
3601,"('coen', 100)"
3602,"('nani', 86)"
3603,"('david', 100)"
3604,"('costa', 100)"
3605,"('salvador', 100)"
3606,"('nani', 86)"
3607,"('coen', 100)"
3608,"('coen', 100)"
3609,"('romanelli', 50)"
3610,"('nani', 86)"
3611,"('capitanachi', 53)"
3612,"('coen', 100)"
3613,"('nani', 86)"
3614,"('contarini', 100)"
3615,"('capretta', 70)"
3616,"('salamon', 100)"
3617,"('da', 100)"
3618,"('nani', 86)"
3619,"('ventura', 100)"
3620,"('bachi', 67)"
3621,"('sacrati', 62)"
3622,"('cornaro', 60)"
3623,"('marsilio', 70)"
3624,"('chrich', 62)"
3625,"(""d'amboise"", 48)"
3626,"('camerata', 58)"
3627,"('marassi', 67)"
3628,"('busacherin', 57)"
3629,"('abramo', 50)"
3630,"('da', 100)"
3631,"('todesca', 100)"
3632,"('maggior', 100)"
3633,"('carvaglio', 62)"
3634,"('nani', 86)"
3635,"('marassi', 67)"
3636,"('polacco', 100)"
3637,"('dalla bella', 100)"
3638,"('nani', 86)"
3639,"('bontina', 67)"
3640,"('bassan', 100)"
3641,"('nani', 86)"
3642,"('nani', 86)"
3643,"('malta', 100)"
3644,"('mestre', 100)"
3645,"('nani', 86)"
3646,"('david', 100)"
3647,"('gianosovich', 52)"
3648,"('nani', 86)"
3649,"('arcangeli', 55)"
3650,"('nani', 86)"
3651,"('marchesati', 64)"
3652,"('rossi', 100)"
3653,"('david', 100)"
3654,"('da', 100)"
3655,"('carvaglio', 69)"
3656,"('david', 100)"
3657,"('david', 100)"
3658,"('david', 100)"
3659,"('raffaeli', 67)"
3660,"('legname', 60)"
3661,"('nani', 86)"
3662,"('abramo', 80)"
3663,"('todesca', 100)"
3664,"('nani', 86)"
3665,"(""d'amboise"", 58)"
3666,"('nani', 86)"
3667,"('almeda', 100)"
3668,"('vescovi', 56)"
3669,"('sacato', 59)"
3670,"('monte', 100)"
3671,"('di', 100)"
3672,"('bordolo', 67)"
3673,"('nani', 86)"
3674,"('nani', 86)"
3675,"('fraterna', 100)"
3676,"('nani', 86)"
3677,"('francovich', 58)"
3678,"('fannio', 60)"
3679,"('missana', 75)"
3680,"('nani', 86)"
3681,"('angeli', 100)"
3682,"('abramo', 59)"
3683,"('todesco', 100)"
3684,"('todesco', 100)"
3685,"('nani', 86)"
3686,"('luzato', 100)"
3687,"('bordolo', 67)"
3688,"('aron', 100)"
3689,"('perosa', 100)"
3690,"('nani', 86)"
3691,"('david', 100)"
3692,"('dettamanina', 58)"
3693,"('nani', 86)"
3694,"('nani', 86)"
3695,"('marzorati', 52)"
3696,"('marzorati', 52)"
3697,"('boninsegna', 59)"
3698,"('nani', 86)"
3699,"('nani', 86)"
3700,"('rocca', 100)"
3701,"('nani', 86)"
3702,"('seraval', 100)"
3703,"('david', 100)"
3704,"('de', 100)"
3705,"('david', 100)"
3706,"('david', 100)"
3707,"('todesco', 100)"
3708,"('de', 100)"
3709,"('todesco', 100)"
3710,"('todesco', 100)"
3711,"('todesco', 100)"
3712,"('todesco', 100)"
3713,"('todesco', 100)"
3714,"('nani', 86)"
3715,"('da', 100)"
3716,"('nani', 86)"
3717,"('levi', 100)"
3718,"('da', 100)"
3719,"('david', 100)"
3720,"('nani', 86)"
3721,"('petrisselli', 55)"
3722,"('nani', 86)"
3723,"('nani', 86)"
3724,"('nani', 86)"
3725,"('armellini', 50)"
3726,"('almeda', 100)"
3727,"('nani', 86)"
3728,"('david', 100)"
3729,"('david', 100)"
3730,"('nani', 86)"
3731,"('franco', 100)"
3732,"('david', 100)"
3733,"('fabriciaci', 47)"
3734,"('nani', 86)"
3735,"('nani', 86)"
3736,"('nani', 86)"
3737,"('sarasin', 67)"
3738,"('peres', 100)"
3739,"('nani', 86)"
3740,"('nani', 86)"
3741,"('macora', 60)"
3742,"('nani', 86)"
3743,"('nani', 86)"
3744,"('nani', 86)"
3745,"('nani', 86)"
3746,"('vanestre', 55)"
3747,"('vanestre', 55)"
3748,"('vanestre', 55)"
3749,"('berlengo', 54)"
3750,"('nani', 86)"
3751,"('satelico', 74)"
3752,"('nani', 86)"
3753,"('todesca', 100)"
3754,"('stella', 100)"
3755,"('coen', 100)"
3756,"('nani', 86)"
3757,"('salvador', 100)"
3758,"('coen', 100)"
3759,"('david', 100)"
3760,"('david', 100)"
3761,"('dalla nave', 61)"
3762,"('bonamico', 60)"
3763,"('raffaeli', 64)"
3764,"('polvaro', 60)"
3765,"('cossali', 67)"
3766,"('molinari', 63)"
3767,"('levi', 100)"
3768,"('nani', 86)"
3769,"('todesco', 100)"
3770,"('nani', 86)"
3771,"('todesco', 100)"
3772,"('zuanne', 100)"
3773,"('nani', 86)"
3774,"('nani', 86)"
3775,"('dal', 100)"
3776,"('nani', 86)"
3777,"('salamon', 100)"
3778,"('cortinovis', 67)"
3779,"('de', 100)"
3780,"('de', 100)"
3781,"('de', 100)"
3782,"('salamon', 100)"
3783,"('salamon', 100)"
3784,"('nani', 86)"
3785,"('loccatelli', 58)"
3786,"('marchiori', 100)"
3787,"('nani', 86)"
3788,"('nani', 86)"
3789,"('nani', 86)"
3790,"('morilbatto', 64)"
3791,"('nani', 86)"
3792,"('benvenuti', 100)"
3793,"('favro', 53)"
3794,"('renier', 100)"
3795,"('nani', 86)"
3796,"('nani', 86)"
3797,"('secchini', 64)"
3798,"('canciani', 70)"
3799,"('da', 100)"
3800,"('da', 100)"
3801,"('nani', 86)"
3802,"('corbelli', 67)"
3803,"('abramo', 75)"
3804,"('aron', 100)"
3805,"('nani', 86)"
3806,"('vessil', 56)"
3807,"('salamon', 100)"
3808,"('silva', 100)"
3809,"('sacomani', 64)"
3810,"('nani', 86)"
3811,"('nani', 86)"
3812,"('abramo', 63)"
3813,"('nani', 86)"
3814,"('carosi-cattarini', 51)"
3815,"('tragonesco', 46)"
3816,"('fratello', 70)"
3817,"('nani', 86)"
3818,"('david', 100)"
3819,"('nani', 86)"
3820,"('david', 100)"
3821,"('david', 100)"
3822,"('sacchi', 100)"
3823,"('astasio', 60)"
3824,"('astasio', 60)"
3825,"('nani', 86)"
3826,"('salvador', 100)"
3827,"('nani', 86)"
3828,"('nani', 86)"
3829,"('viviani', 54)"
3830,"('nani', 86)"
3831,"('salamon', 100)"
3832,"('scatiglio', 64)"
3833,"('pinadello', 64)"
3834,"('viviani', 54)"
3835,"('sarasin', 67)"
3836,"('franco', 100)"
3837,"('porto', 100)"
3838,"('porto', 100)"
3839,"('viviani', 54)"
3840,"('nani', 86)"
3841,"('nani', 86)"
3842,"('aron', 100)"
3843,"('solimbergo', 53)"
3844,"('solimbergo', 53)"
3845,"('solimbergo', 53)"
3846,"('nani', 86)"
3847,"('terracina', 55)"
3848,"('terracina', 55)"
3849,"('nani', 86)"
3850,"('aron', 100)"
3851,"('nani', 86)"
3852,"('aron', 100)"
3853,"('aron', 100)"
3854,"('nani', 86)"
3855,"('nani', 86)"
3856,"('calzavara', 70)"
3857,"('nani', 86)"
3858,"('salamon', 100)"
3859,"('valentini', 64)"
3860,"('nani', 86)"
3861,"('polacco', 100)"
3862,"('nani', 86)"
3863,"('nani', 86)"
3864,"('braschi', 56)"
3865,"('polaco', 100)"
3866,"('nani', 86)"
3867,"('salamon', 100)"
3868,"('nani', 86)"
3869,"('nani', 86)"
3870,"('nani', 86)"
3871,"('nani', 86)"
3872,"('angeli', 100)"
3873,"('nani', 86)"
3874,"('benvenuti', 73)"
3875,"('nani', 86)"
3876,"('todesco', 100)"
3877,"('polacco', 100)"
3878,"('nani', 86)"
3879,"('nani', 86)"
3880,"('nani', 86)"
3881,"('nani', 86)"
3882,"('david', 100)"
3883,"('connegliano', 67)"
3884,"('cesana', 56)"
3885,"('nani', 86)"
3886,"('connegliano', 77)"
3887,"('connegliano', 77)"
3888,"('scatiglio', 64)"
3889,"('nani', 86)"
3890,"('nani', 86)"
3891,"('agnelleti', 67)"
3892,"('pesaro', 100)"
3893,"('caravello', 56)"
3894,"('scatiglio', 64)"
3895,"('nani', 86)"
3896,"('salon', 100)"
3897,"('nani', 86)"
3898,"('bisson', 100)"
3899,"('nani', 86)"
3900,"('nani', 86)"
3901,"('todesco', 100)"
3902,"('todesco', 100)"
3903,"('silva', 100)"
3904,"('nani', 86)"
3905,"('braschi', 67)"
3906,"('di', 100)"
3907,"('nani', 86)"
3908,"('leon', 100)"
3909,"('brusacerame', 48)"
3910,"('nani', 86)"
3911,"('nani', 86)"
3912,"('nani', 86)"
3913,"('capitanachi', 62)"
3914,"('ventura', 100)"
3915,"('conneglian', 67)"
3916,"('nani', 86)"
3917,"('nani', 86)"
3918,"('udine', 100)"
3919,"('nani', 86)"
3920,"('mosta', 67)"
3921,"('franco', 100)"
3922,"('david', 100)"
3923,"('levi', 100)"
3924,"('lion', 100)"
3925,"('padovani', 67)"
3926,"('nani', 86)"
3927,"('bianchi', 100)"
3928,"('bianchi', 100)"
3929,"('lion', 100)"
3930,"('marieschi', 64)"
3931,"('anselmi', 55)"
3932,"('grasisi', 57)"
3933,"('ventura', 100)"
3934,"('grazia', 100)"
3935,"('manera', 57)"
3936,"('rocca', 100)"
3937,"('chimotto', 54)"
3938,"('de', 100)"
3939,"('grazia', 100)"
3940,"('da', 100)"
3941,"('attimis', 67)"
3942,"('nani', 86)"
3943,"('di', 100)"
3944,"('nani', 86)"
3945,"('lion', 100)"
3946,"('ferro', 100)"
3947,"('nani', 86)"
3948,"('nani', 86)"
3949,"('nani', 86)"
3950,"('sanson', 100)"
3951,"('sanson', 100)"
3952,"('maraspini', 67)"
3953,"('fratello', 100)"
3954,"('dolcetta', 100)"
3955,"('da', 100)"
3956,"('malpurgo', 58)"
3957,"('levi', 100)"
3958,"('nani', 86)"
3959,"('nani', 86)"
3960,"('nani', 86)"
3961,"('stropardo', 39)"
3962,"('scaramella', 100)"
3963,"('avanzi', 60)"
3964,"('salvador', 100)"
3965,"('salvador', 100)"
3966,"('salvador', 100)"
3967,"('de episcopis', 50)"
3968,"('nani', 86)"
3969,"('di', 100)"
3970,"('nani', 86)"
3971,"('todesco', 100)"
3972,"('di', 100)"
3973,"('dalla bella', 100)"
3974,"('nani', 86)"
3975,"('nani', 86)"
3976,"('udine', 100)"
3977,"('nani', 86)"
3978,"('nani', 86)"
3979,"('nani', 86)"
3980,"('nani', 86)"
3981,"('nani', 86)"
3982,"('zuanne', 100)"
3983,"('campisano', 56)"
3984,"('maganesi', 64)"
3985,"('di', 100)"
3986,"('michiel', 100)"
3987,"('nani', 86)"
3988,"('eredi', 100)"
3989,"('aron', 100)"
3990,"('contarin', 100)"
3991,"('contarin', 100)"
3992,"('maschi', 71)"
3993,"('maschi', 71)"
3994,"('maschi', 71)"
3995,"('maschi', 71)"
3996,"('maschi', 71)"
3997,"('maschi', 71)"
3998,"('maschi', 71)"
3999,"('maschi', 71)"
4000,"('nani', 86)"
4001,"('sanson', 100)"
4002,"('nani', 86)"
4003,"('aron', 100)"
4004,"('aldimari', 56)"
4005,"('nani', 100)"
4006,"('giacomelli', 55)"
4007,"('coen', 100)"
4008,"('fratello', 100)"
4009,"('fradellini', 56)"
4010,"('nani', 86)"
4011,"('david', 100)"
4012,"('bastian', 100)"
4013,"('bastian', 100)"
4014,"('bastian', 100)"
4015,"('levi', 100)"
4016,"('nani', 86)"
4017,"('levi', 100)"
4018,"('nani', 86)"
4019,"('saraval', 100)"
4020,"('todesco', 100)"
4021,"('nani', 86)"
4022,"('campo in collo', 50)"
4023,"('nani', 86)"
4024,"('nani', 86)"
4025,"('nani', 86)"
4026,"('campo in collo', 50)"
4027,"('salamon', 100)"
4028,"('nani', 86)"
4029,"('nani', 86)"
4030,"('nani', 86)"
4031,"('david', 100)"
4032,"('salamon', 100)"
4033,"('salamon', 100)"
4034,"('del', 100)"
4035,"('david', 100)"
4036,"('david', 100)"
4037,"('david', 100)"
4038,"('david', 100)"
4039,"('david', 100)"
4040,"('coen', 100)"
4041,"('nani', 86)"
4042,"('dalla bella', 100)"
4043,"('gabriel', 100)"
4044,"('todesco', 100)"
4045,"('scaramella', 100)"
4046,"('nani', 86)"
4047,"('nani', 86)"
4048,"('nani', 86)"
4049,"('coratelli', 58)"
4050,"('nani', 86)"
4051,"('nani', 86)"
4052,"('nani', 86)"
4053,"('aron', 100)"
4054,"('sanudo (candiano)', 53)"
4055,"('nani', 86)"
4056,"('fano', 100)"
4057,"('bachi', 100)"
4058,"('salvador', 100)"
4059,"('nani', 86)"
4060,"('nani', 86)"
4061,"('david', 100)"
4062,"('david', 100)"
4063,"('todesco', 100)"
4064,"('baccanello', 64)"
4065,"('luzato', 100)"
4066,"('luzato', 100)"
4067,"('motta', 100)"
4068,"('salvador', 100)"
4069,"('nani', 86)"
4070,"('david', 100)"
4071,"('abramo', 63)"
4072,"('anselmi', 67)"
4073,"('nani', 86)"
4074,"('polaco', 100)"
4075,"('david', 100)"
4076,"('modena', 100)"
4077,"('nani', 86)"
4078,"('zaccaria', 100)"
4079,"('nani', 86)"
4080,"('gentili', 100)"
4081,"('ventura', 100)"
4082,"('salvador', 100)"
4083,"('paulucci', 75)"
4084,"('della costa', 50)"
4085,"('anna', 100)"
4086,"('polaco', 100)"
4087,"('dalle fornaci', 45)"
4088,"('nani', 86)"
4089,"('ventura', 100)"
4090,"('raffaeli', 67)"
4091,"('valentinis', 59)"
4092,"('sanson', 100)"
4093,"('grazia', 100)"
4094,"('nani', 86)"
4095,"('grazia', 100)"
4096,"('malpurgo', 64)"
4097,"('nadal', 100)"
4098,"('nani', 86)"
4099,"('zuanne', 100)"
4100,"('michiel', 100)"
4101,"('nani', 86)"
4102,"('gemelli', 67)"
4103,"('david', 100)"
4104,"('marsilio', 100)"
4105,"('fratello', 53)"
4106,"('sanson', 100)"
4107,"('di', 100)"
4108,"('marchesini', 49)"
4109,"('lazaroni', 70)"
4110,"('luzato', 100)"
4111,"('nani', 86)"
4112,"('caresana', 58)"
4113,"('nani', 86)"
